CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts,DistrictID
754,810060018202200001,202200001,2022-05-01,207,18,8,2,6,13,1,7,2022-04-30 22:09:00,2022-05-01 10:09:00,2022-05-01 16:09:00,17.301651,75.722071,Vero temporibus aliquam eligendi dolorem voluptate aspernatur nesciunt ducimus quam natus distinctio.,1006
755,110260077202400003,202400003,2024-03-13,13,77,1,1,6,12,1,27,2024-03-12 07:52:00,2024-03-13 09:52:00,2024-03-13 11:52:00,12.825757,76.076875,Dicta iure commodi enim itaque necessitatibus debitis ullam sequi.,1026
756,110190056202400006,202400006,2024-08-27,107,56,1,2,4,9,4,20,2024-08-25 14:48:00,2024-08-27 11:48:00,2024-08-27 17:48:00,16.914812,77.141968,Odit voluptatum sequi reiciendis sed numquam voluptates architecto aut perspiciatis velit.,1019
757,110100031202200002,202200002,2022-07-19,194,31,1,1,5,11,4,11,2022-07-18 08:20:00,2022-07-19 04:20:00,2022-07-19 07:20:00,13.409128,76.614291,Id laudantium maiores nihil dolore natus assumenda eum non accusamus nam illo perspiciatis distinctio tempore.,1010
758,110180054202500005,202500005,2025-03-28,385,54,1,1,6,12,3,19,2025-03-27 15:28:00,2025-03-28 04:28:00,2025-03-28 09:28:00,13.879407,76.976717,Odio aut mollitia possimus culpa vero incidunt officiis.,1018
759,110300092202400003,202400003,2024-01-12,121,92,1,2,5,11,4,31,2024-01-11 03:54:00,2024-01-12 23:54:00,2024-01-13 05:54:00,13.41367,75.969164,Minima esse animi nemo illum atque expedita alias cum modi possimus fugit eos velit soluta.,1030
760,110020008202200005,202200005,2022-04-26,381,8,1,1,4,8,2,3,2022-04-25 05:22:00,2022-04-26 03:22:00,2022-04-26 07:22:00,16.168424,76.690466,Assumenda facilis sequi temporibus quos molestiae earum aut.,1002
761,110250073202200002,202200002,2022-11-01,218,73,1,1,4,9,2,26,2022-10-30 23:46:00,2022-11-01 20:46:00,2022-11-02 00:46:00,13.314884,78.451703,Quam nam fugit similique suscipit magnam ut exercitationem quia deleniti possimus nisi ab vitae magni.,1025
762,810090027202500001,202500001,2025-08-29,286,27,8,2,6,12,1,10,2025-08-28 17:24:00,2025-08-29 23:24:00,2025-08-30 05:24:00,16.042914,75.495246,Ipsam error esse laudantium quos beatae temporibus deserunt quis dicta eius aspernatur molestias.,1009
763,110100028202400001,202400001,2024-02-22,362,28,1,1,6,12,1,11,2024-02-21 00:40:00,2024-02-22 08:40:00,2024-02-22 13:40:00,13.461981,76.684566,Aspernatur odio modi tempore dolorum error est error minima at enim sint accusamus.,1010
764,110200057202400003,202400003,2024-11-09,170,57,1,2,5,11,3,21,2024-11-07 17:01:00,2024-11-09 07:01:00,2024-11-09 08:01:00,16.964756,76.556908,Voluptate natus voluptas rem cum veritatis facere unde id.,1020
765,110280084202500002,202500002,2025-08-13,158,84,1,2,3,7,3,29,2025-08-12 11:27:00,2025-08-13 22:27:00,2025-08-13 23:27:00,16.801727,78.05786,Officiis recusandae ad dignissimos labore eius reprehenderit eaque culpa provident eos hic magni corrupti beatae inventore.,1028
766,110180053202500005,202500005,2025-12-06,163,53,1,2,5,11,2,19,2025-12-05 19:25:00,2025-12-06 00:25:00,2025-12-06 04:25:00,13.952012,76.928307,At enim eveniet quas sequi placeat voluptas id sunt.,1018
767,110240071202500003,202500003,2025-01-08,314,71,1,2,6,12,3,25,2025-01-08 10:52:00,2025-01-08 22:52:00,2025-01-09 04:52:00,13.26023,74.210635,Cumque ad ut quidem odit similique assumenda temporibus similique hic laborum nihil.,1024
768,110160050202300002,202300002,2023-01-04,69,50,1,1,4,9,1,17,2023-01-03 10:35:00,2023-01-04 00:35:00,2023-01-04 05:35:00,14.979118,76.31573,Repudiandae sed perspiciatis voluptatibus amet architecto praesentium temporibus mollitia at fugit consequuntur.,1016
769,110010006202500003,202500003,2025-02-25,145,6,1,2,1,1,1,2,2025-02-23 21:54:00,2025-02-25 08:54:00,2025-02-25 09:54:00,14.17344,75.489311,Magni officia illo ipsum eum magni iusto debitis nemo porro nostrum quasi dolores.,1001
770,110030010202500001,202500001,2025-09-09,58,10,1,2,3,7,2,4,2025-09-07 11:15:00,2025-09-09 00:15:00,2025-09-09 03:15:00,15.994925,78.350328,Sit optio iusto voluptatem fugit laboriosam facilis in tenetur voluptatibus commodi.,1003
771,110090026202400004,202400004,2024-12-06,108,26,1,2,5,11,1,10,2024-12-06 08:38:00,2024-12-06 11:38:00,2024-12-06 12:38:00,15.903517,75.468091,Consectetur pariatur et consequatur placeat placeat maxime quisquam sint harum eos facere.,1009
772,110080023202300001,202300001,2023-03-17,328,23,1,2,5,11,3,9,2023-03-16 00:38:00,2023-03-17 04:38:00,2023-03-17 04:38:00,12.572263,74.570823,Sunt expedita occaecati quas ex molestias similique beatae eaque.,1008
773,110050017202300003,202300003,2023-06-18,78,17,1,2,2,4,2,6,2023-06-16 15:41:00,2023-06-18 12:41:00,2023-06-18 13:41:00,15.757733,75.794234,Ratione blanditiis odio assumenda sequi quod quia eligendi sequi non aliquam fuga voluptatibus magni.,1005
774,110280084202200002,202200002,2022-05-25,227,84,1,2,3,7,1,29,2022-05-24 20:46:00,2022-05-25 20:46:00,2022-05-26 00:46:00,16.782482,78.247863,Earum ratione repellendus voluptatibus ab corrupti aliquid id inventore provident laborum.,1028
775,110220064202400003,202400003,2024-11-13,233,64,1,2,4,9,3,23,2024-11-12 18:10:00,2024-11-13 19:10:00,2024-11-13 19:10:00,12.962651,76.407002,Quam exercitationem reiciendis saepe suscipit omnis distinctio illum minima doloremque enim.,1022
776,810060019202300001,202300001,2023-05-22,180,19,8,1,1,1,2,7,2023-05-21 02:17:00,2023-05-22 02:17:00,2023-05-22 04:17:00,17.266876,75.713831,Quisquam assumenda vitae dolorum officiis tenetur ducimus nesciunt omnis delectus.,1006
777,110060019202200004,202200004,2022-10-27,186,19,1,2,1,1,1,7,2022-10-26 23:17:00,2022-10-27 07:17:00,2022-10-27 08:17:00,17.334093,75.736157,Sed fuga in ab ipsum ducimus unde nesciunt magnam officia laboriosam minima cum aperiam magni autem.,1006
778,110070020202300005,202300005,2023-09-20,230,20,1,2,4,9,3,8,2023-09-19 06:52:00,2023-09-20 18:52:00,2023-09-20 20:52:00,16.357895,75.293025,Eum quis reprehenderit vero necessitatibus provident atque repudiandae labore minus rem.,1007
779,110080023202200003,202200003,2022-04-09,328,23,1,2,4,8,1,9,2022-04-09 04:20:00,2022-04-09 05:20:00,2022-04-09 10:20:00,12.58429,74.570178,Consectetur inventore deserunt praesentium iste amet numquam dignissimos beatae.,1008
780,110160049202200005,202200005,2022-11-15,391,49,1,1,2,4,3,17,2022-11-14 21:08:00,2022-11-15 21:08:00,2022-11-16 02:08:00,14.987164,76.255343,Voluptatem repellendus ducimus amet molestias id possimus id excepturi.,1016
781,110170051202500002,202500002,2025-10-20,147,51,1,2,6,12,3,18,2025-10-19 10:26:00,2025-10-20 19:26:00,2025-10-20 21:26:00,17.853183,75.281602,Mollitia animi voluptatum impedit nulla consequatur eum eligendi iusto repellendus dignissimos iure a cumque.,1017
782,110030010202400001,202400001,2024-05-26,58,10,1,2,2,5,2,4,2024-05-25 19:45:00,2024-05-26 16:45:00,2024-05-26 22:45:00,16.003696,78.352956,Sequi maiores facilis porro labore voluptatum sint corrupti expedita sequi voluptatibus aliquid impedit.,1003
783,110110032202200001,202200001,2022-06-12,395,32,1,1,2,5,1,12,2022-06-10 02:46:00,2022-06-12 02:46:00,2022-06-12 04:46:00,11.645581,75.134979,Quidem nulla consequatur accusantium laboriosam atque necessitatibus impedit iure.,1011
784,110140043202400003,202400003,2024-10-06,114,43,1,2,6,13,2,15,2024-10-04 04:27:00,2024-10-06 00:27:00,2024-10-06 04:27:00,13.90578,75.364692,Omnis exercitationem quia repellat blanditiis corrupti itaque sint.,1014
785,110140043202400004,202400004,2024-04-10,334,43,1,2,2,3,3,15,2024-04-08 03:39:00,2024-04-10 00:39:00,2024-04-10 04:39:00,13.819636,75.387003,Temporibus veritatis vero perferendis aperiam ad facilis quos est alias quam.,1014
786,110070020202300006,202300006,2023-05-16,351,20,1,2,5,11,4,8,2023-05-15 03:42:00,2023-05-16 23:42:00,2023-05-17 05:42:00,16.364132,75.335561,Quo rerum recusandae deleniti amet ipsa velit adipisci qui nostrum expedita accusamus temporibus commodi harum.,1007
787,110120038202300001,202300001,2023-04-06,372,38,1,2,3,7,4,13,2023-04-05 01:04:00,2023-04-06 05:04:00,2023-04-06 08:04:00,13.911026,77.151064,Aperiam libero suscipit necessitatibus dignissimos soluta nulla ab veritatis sint optio quibusdam voluptate debitis.,1012
788,110300092202400004,202400004,2024-02-04,226,92,1,2,6,13,2,31,2024-02-03 10:21:00,2024-02-04 03:21:00,2024-02-04 04:21:00,13.428633,75.962714,Soluta ullam ab eveniet adipisci dolore itaque accusantium asperiores soluta.,1030
789,144300001202500008,202500008,2025-07-16,168,1,1,2,2,4,4,1,2025-07-15 09:25:00,2025-07-16 18:25:00,2025-07-17 00:25:00,12.952684,77.650319,Deleniti ab iste assumenda ipsam eaque totam molestias dolorum veritatis.,4430
790,310210061202400001,202400001,2024-08-06,81,61,3,2,4,9,1,22,2024-08-05 20:54:00,2024-08-06 19:54:00,2024-08-06 19:54:00,17.465265,76.499261,Dignissimos voluptatum sequi ullam ipsum maxime fuga neque omnis a id quibusdam aspernatur atque saepe eaque.,1021
791,110030012202600002,202600002,2026-01-19,380,12,1,2,3,7,1,4,2026-01-17 20:25:00,2026-01-19 05:25:00,2026-01-19 06:25:00,15.98596,78.347222,Magni deleniti maiores saepe esse libero provident eos explicabo esse eaque molestias fugit sequi similique.,1003
792,110130041202400004,202400004,2024-09-25,1,41,1,2,6,12,1,14,2024-09-23 20:09:00,2024-09-25 00:09:00,2024-09-25 01:09:00,15.293396,77.85291,Tempora quo doloribus accusantium repellendus cupiditate sequi iste vel porro minus alias laboriosam perspiciatis itaque.,1013
793,110220064202300003,202300003,2023-07-06,16,64,1,1,6,13,1,23,2023-07-04 23:28:00,2023-07-06 03:28:00,2023-07-06 03:28:00,13.080627,76.429723,Sapiente alias consectetur nobis vero nihil eos ea reprehenderit cumque sed nesciunt.,1022
794,110040014202500002,202500002,2025-12-23,220,14,1,2,2,5,3,5,2025-12-23 03:07:00,2025-12-23 06:07:00,2025-12-23 07:07:00,16.359094,76.895342,Animi illo omnis quis distinctio quod modi officia.,1004
795,110080023202400004,202400004,2024-09-08,389,23,1,2,1,1,3,9,2024-09-08 00:17:00,2024-09-08 21:17:00,2024-09-09 03:17:00,12.566378,74.583923,Facere recusandae magni corporis expedita fuga aliquam iste consequatur itaque libero error blanditiis earum.,1008
796,110270081202400003,202400003,2024-03-29,119,81,1,2,6,12,1,28,2024-03-29 09:46:00,2024-03-29 16:46:00,2024-03-29 22:46:00,16.059218,77.940865,Facere suscipit tenetur odio blanditiis saepe maiores temporibus nihil corporis.,1027
797,144300004202200006,202200006,2022-11-15,388,4,1,1,1,1,2,1,2022-11-14 13:32:00,2022-11-15 11:32:00,2022-11-15 14:32:00,12.894398,77.589152,Mollitia reiciendis voluptate nulla molestiae necessitatibus provident officiis qui aliquam dolorem.,4430
798,810060019202600001,202600001,2026-02-19,186,19,8,1,4,9,2,7,2026-02-17 08:27:00,2026-02-19 00:27:00,2026-02-19 01:27:00,17.291838,75.731163,Aut tempora quisquam possimus beatae nulla suscipit maiores sint dolor magni impedit.,1006
799,110240071202300002,202300002,2023-01-18,314,71,1,2,1,2,1,25,2023-01-17 03:17:00,2023-01-18 07:17:00,2023-01-18 08:17:00,13.274238,74.184903,Ea quam temporibus nisi totam facere eos molestiae fuga suscipit.,1024
800,110080025202600002,202600002,2026-05-23,126,25,1,1,6,13,3,9,2026-05-21 10:44:00,2026-05-23 03:44:00,2026-05-23 08:44:00,12.626763,74.567218,Praesentium debitis officiis repellendus amet delectus eaque aliquam iste ducimus ipsam cupiditate.,1008
801,110050017202200003,202200003,2022-09-04,78,17,1,2,1,1,2,6,2022-09-02 12:25:00,2022-09-04 04:25:00,2022-09-04 05:25:00,15.754887,75.804196,Ducimus neque quibusdam veritatis et dolores ea voluptatibus occaecati debitis sapiente deleniti illum sint.,1005
802,110280084202200003,202200003,2022-04-15,158,84,1,1,5,10,2,29,2022-04-15 08:26:00,2022-04-15 12:26:00,2022-04-15 16:26:00,16.802369,78.042535,Voluptas recusandae accusamus facere corrupti eligendi illo aliquam cupiditate labore.,1028
803,110080022202200004,202200004,2022-04-16,27,22,1,2,3,7,1,9,2022-04-16 05:07:00,2022-04-16 09:07:00,2022-04-16 10:07:00,12.576539,74.600959,Animi ex dolores a sint iste reprehenderit provident facilis.,1008
804,110250074202200005,202200005,2022-04-17,331,74,1,2,3,6,2,26,2022-04-16 17:47:00,2022-04-17 21:47:00,2022-04-17 22:47:00,13.353969,78.398899,Placeat quod deleniti fuga quis nulla libero corrupti nostrum illum quaerat maiores.,1025
805,110200057202400004,202400004,2024-10-03,223,57,1,2,3,7,3,21,2024-10-03 02:21:00,2024-10-03 11:21:00,2024-10-03 13:21:00,17.000699,76.611862,Iste repellat incidunt cupiditate aliquam sequi temporibus sed quaerat unde laboriosam aliquid vel laborum suscipit.,1020
806,110220066202400002,202400002,2024-01-11,112,66,1,1,5,11,1,23,2024-01-10 09:49:00,2024-01-11 23:49:00,2024-01-12 02:49:00,13.150536,76.463998,Repellat voluptatem repellendus unde in sit delectus tenetur ut earum.,1022
807,110050016202200007,202200007,2022-08-06,249,16,1,2,6,13,4,6,2022-08-04 10:40:00,2022-08-06 04:40:00,2022-08-06 10:40:00,15.770477,75.779876,Molestias dolore officia nihil saepe rerum consequuntur officiis similique possimus ut consequuntur dicta possimus assumenda vitae.,1005
808,110120038202500005,202500005,2025-12-14,281,38,1,2,1,2,2,13,2025-12-14 01:59:00,2025-12-14 14:59:00,2025-12-14 18:59:00,13.933101,77.198697,Magnam vero aspernatur impedit doloribus delectus harum pariatur placeat vitae aliquid ut.,1012
809,110270079202200002,202200002,2022-03-31,48,79,1,2,4,9,3,28,2022-03-29 16:12:00,2022-03-31 04:12:00,2022-03-31 06:12:00,15.893018,77.950442,Sunt ratione hic laboriosam debitis distinctio repudiandae quidem sequi.,1027
810,310040015202400001,202400001,2024-07-07,192,15,3,1,1,1,2,5,2024-07-06 11:45:00,2024-07-07 20:45:00,2024-07-08 02:45:00,16.277133,76.745721,Sed aspernatur officia est illo consequatur sint.,1004
811,110290090202500001,202500001,2025-05-12,71,90,1,2,2,4,2,30,2025-05-10 08:44:00,2025-05-12 08:44:00,2025-05-12 14:44:00,15.697641,77.860751,Odit sunt harum consectetur nihil voluptates voluptatibus pariatur odit id rerum.,1029
812,110120038202500006,202500006,2025-11-03,281,38,1,1,5,10,3,13,2025-11-02 16:55:00,2025-11-03 17:55:00,2025-11-03 21:55:00,13.933358,77.167965,Corrupti est numquam neque fugit rerum id illo quidem quas nam sit.,1012
813,110150046202400001,202400001,2024-03-31,211,46,1,2,2,5,2,16,2024-03-31 18:17:00,2024-03-31 19:17:00,2024-04-01 01:17:00,11.82752,78.286203,A blanditiis omnis sapiente possimus cum culpa laboriosam omnis beatae sint amet dicta.,1015
814,110120036202400001,202400001,2024-10-28,131,36,1,2,5,11,1,13,2024-10-28 14:46:00,2024-10-28 22:46:00,2024-10-28 23:46:00,13.885771,77.188222,Deleniti aperiam ipsam sed quis dolore dignissimos commodi unde cupiditate adipisci quis.,1012
815,110190056202400007,202400007,2024-12-28,107,56,1,2,1,2,1,20,2024-12-28 03:18:00,2024-12-28 07:18:00,2024-12-28 12:18:00,16.92546,77.166196,Esse quaerat doloremque laborum magnam dignissimos fugiat nihil quod laborum nobis totam adipisci.,1019
816,810060019202300002,202300002,2023-03-07,186,19,8,2,1,1,4,7,2023-03-06 05:07:00,2023-03-07 17:07:00,2023-03-07 19:07:00,17.303195,75.688275,Vero labore iste minus doloremque similique ab iusto ex repellat eos cupiditate natus.,1006
817,110210059202400001,202400001,2024-04-16,319,59,1,2,3,6,1,22,2024-04-15 20:18:00,2024-04-16 19:18:00,2024-04-16 20:18:00,17.500757,76.616326,Sapiente quis officiis dolore velit illum ipsam voluptates ipsum facilis beatae repellat dolore.,1021
818,110060019202300001,202300001,2023-07-27,180,19,1,2,1,2,2,7,2023-07-25 11:16:00,2023-07-27 05:16:00,2023-07-27 07:16:00,17.307012,75.736631,Culpa voluptates illo minima nisi autem odit.,1006
819,310250073202500001,202500001,2025-07-23,298,73,3,1,2,4,1,26,2025-07-22 05:35:00,2025-07-23 19:35:00,2025-07-24 00:35:00,13.324591,78.513488,Porro saepe ullam in neque animi commodi quia quasi odit beatae natus quas vero.,1025
820,110170051202600003,202600003,2026-03-22,152,51,1,2,4,9,4,18,2026-03-22 06:09:00,2026-03-22 12:09:00,2026-03-22 15:09:00,17.870641,75.266787,Eius nemo porro iure consequatur nesciunt quia quia incidunt cumque alias.,1017
821,110080022202300001,202300001,2023-01-14,398,22,1,2,5,10,1,9,2023-01-13 18:12:00,2023-01-14 05:12:00,2023-01-14 06:12:00,12.611693,74.553751,Optio atque similique iusto sapiente fugit pariatur harum tempore accusamus fugit.,1008
822,110220065202500001,202500001,2025-11-08,311,65,1,1,1,1,4,23,2025-11-07 17:12:00,2025-11-08 19:12:00,2025-11-08 19:12:00,13.181259,76.461293,Rem provident veniam quasi temporibus molestias quibusdam culpa deleniti ex placeat molestiae perferendis vero laudantium ab.,1022
823,110260077202200003,202200003,2022-10-09,13,77,1,2,1,2,1,27,2022-10-09 22:48:00,2022-10-09 23:48:00,2022-10-10 05:48:00,12.854149,76.093962,Sit maiores nostrum commodi odit quibusdam minus mollitia sed debitis hic expedita nemo ipsum ea.,1026
824,144300004202200007,202200007,2022-03-31,388,4,1,2,1,1,1,1,2022-03-30 21:15:00,2022-03-31 04:15:00,2022-03-31 08:15:00,12.975911,77.595038,Sed ipsum voluptatum illo laboriosam aperiam vitae iusto magni maxime assumenda illo doloribus.,4430
825,110020007202300004,202300004,2023-11-25,310,7,1,2,2,4,1,3,2023-11-24 15:05:00,2023-11-25 22:05:00,2023-11-25 23:05:00,16.21113,76.64659,Animi placeat porro atque natus tenetur fugiat minima perspiciatis cumque eius sed nostrum.,1002
826,110070020202500005,202500005,2025-01-18,351,20,1,2,6,13,1,8,2025-01-18 03:17:00,2025-01-18 22:17:00,2025-01-18 22:17:00,16.36672,75.321949,Eligendi molestiae maxime quod iusto ab nemo sunt deleniti fugit iure harum dolorem et.,1007
827,110160049202400003,202400003,2024-04-30,341,49,1,2,2,4,1,17,2024-04-29 09:00:00,2024-04-30 04:00:00,2024-04-30 05:00:00,14.982279,76.262125,Possimus odio vitae illum nesciunt temporibus nihil assumenda accusamus reiciendis aliquid.,1016
828,410210061202500001,202500001,2025-11-02,8,61,4,1,6,13,1,22,2025-11-02 04:43:00,2025-11-02 12:43:00,2025-11-02 13:43:00,17.362558,76.46398,Consectetur aperiam adipisci at quibusdam nam accusamus magnam libero similique ullam temporibus hic.,1021
829,110040013202300002,202300002,2023-08-01,4,13,1,2,5,10,4,5,2023-08-01 08:04:00,2023-08-01 11:04:00,2023-08-01 15:04:00,16.371786,76.882963,Eligendi voluptate dicta corrupti explicabo quod cupiditate eos illum fugit laudantium maiores autem nobis quisquam.,1004
830,110070021202400002,202400002,2024-05-27,137,21,1,1,5,10,2,8,2024-05-26 20:21:00,2024-05-27 16:21:00,2024-05-27 20:21:00,16.35876,75.311153,Facere consequuntur veniam minus ex magni occaecati eligendi excepturi ut nisi numquam accusantium quibusdam.,1007
831,144300003202300005,202300005,2023-12-15,65,3,1,2,4,9,3,1,2023-12-14 22:17:00,2023-12-15 03:17:00,2023-12-15 09:17:00,12.992181,77.577384,Omnis laudantium rem ab fugit unde delectus laboriosam dolorum recusandae harum autem reprehenderit nulla cum.,4430
832,110180053202200005,202200005,2022-11-01,257,53,1,2,3,6,3,19,2022-10-31 13:09:00,2022-11-01 20:09:00,2022-11-02 02:09:00,13.870035,76.963632,Qui quasi itaque fugit laborum magnam dolorum exercitationem placeat fugit porro.,1018
833,110190055202500001,202500001,2025-03-29,378,55,1,2,3,6,1,20,2025-03-28 12:46:00,2025-03-29 13:46:00,2025-03-29 15:46:00,16.93691,77.150289,Quisquam aperiam voluptates fugit repellat sint corrupti vitae consectetur repellat accusantium dolor nisi repellendus non illum.,1019
834,110300092202400005,202400005,2024-05-18,121,92,1,1,4,9,4,31,2024-05-17 23:44:00,2024-05-18 15:44:00,2024-05-18 18:44:00,13.392574,75.963319,Magnam ratione inventore quis rerum inventore labore soluta.,1030
